Song_id,Quadrant,in_balanced_train,in_balanced_validate,in_balanced_test,in_complete_train,in_complete_validate,in_complete_test
MT0007353661,Q4,False,True,False,True,False,False
MT0007356476,Q4,True,False,False,True,False,False
MT0007372035,Q3,True,False,False,False,False,True
MT0007376021,Q2,True,False,False,False,True,False
MT0007379559,Q2,False,False,False,False,True,False
MT0007379700,Q2,False,False,True,False,False,True
MT0007384768,Q1,False,True,False,False,True,False
MT0007389608,Q2,False,True,False,True,False,False
MT0007390015,Q1,False,False,True,False,False,True
MT0007393408,Q2,True,False,False,False,True,False
MT0007396257,Q4,False,True,False,True,False,False
MT0007401605,Q2,True,False,False,True,False,False
MT0007410187,Q3,False,False,True,False,False,True
MT0007412399,Q3,False,False,True,False,False,True
MT0007412921,Q4,False,True,False,False,True,False
MT0007413949,Q2,True,False,False,True,False,False
MT0007416772,Q2,False,False,False,True,False,False
MT0007419064,Q1,False,True,False,False,True,False
MT0007423667,Q2,True,False,False,False,True,False
MT0007433643,Q4,False,False,True,False,False,True
MT0007436293,Q2,False,False,False,False,False,True
MT0007438571,Q3,True,False,False,False,True,False
MT0007439502,Q1,False,False,True,True,False,False
MT0007442223,Q2,True,False,False,False,False,True
MT0007443823,Q1,True,False,False,True,False,False
MT0007451731,Q3,True,False,False,True,False,False
MT0007453133,Q1,True,False,False,True,False,False
MT0007453719,Q4,True,False,False,True,False,False
MT0007477802,Q3,False,True,False,False,True,False
MT0007493575,Q1,False,True,False,False,True,False
MT0007497706,Q3,False,False,True,True,False,False
MT0007499577,Q3,True,False,False,True,False,False
MT0007508173,Q1,False,True,False,False,True,False
MT0007522436,Q2,False,True,False,False,True,False
MT0007525777,Q3,False,True,False,False,True,False
MT0007530529,Q3,True,False,False,True,False,False
MT0007535042,Q2,False,False,False,True,False,False
MT0007550652,Q3,False,True,False,True,False,False
MT0007556029,Q4,False,False,True,False,False,True
MT0007562704,Q2,True,False,False,True,False,False
MT0007573212,Q2,True,False,False,True,False,False
MT0007583962,Q3,True,False,False,True,False,False
MT0007594485,Q3,True,False,False,True,False,False
MT0007602902,Q2,False,True,False,False,True,False
MT0007607008,Q1,False,True,False,False,True,False
MT0007610380,Q3,True,False,False,False,True,False
MT0007627521,Q2,True,False,False,False,False,True
MT0007644103,Q1,False,False,True,False,False,True
MT0007645808,Q2,True,False,False,False,False,True
MT0007652281,Q3,True,False,False,True,False,False
MT0007659703,Q2,False,False,True,False,False,True
MT0007663424,Q2,True,False,False,True,False,False
MT0007679931,Q3,False,True,False,False,True,False
MT0007696006,Q2,True,False,False,True,False,False
MT0007697753,Q2,False,True,False,False,False,True
MT0007707015,Q3,True,False,False,True,False,False
MT0007724694,Q4,True,False,False,True,False,False
MT0007728545,Q3,False,True,False,False,True,False
MT0007730975,Q3,False,False,True,False,False,True
MT0007757097,Q1,False,True,False,False,True,False
MT0007766156,Q4,False,False,True,False,False,True
MT0007780282,Q2,False,True,False,False,True,False
MT0007780572,Q2,True,False,False,False,True,False
MT0007795217,Q1,False,False,True,True,False,False
MT0007797719,Q3,False,True,False,False,True,False
MT0007799675,Q4,True,False,False,True,False,False
MT0007799677,Q2,False,False,False,False,True,False
MT0007805279,Q2,False,True,False,False,True,False
MT0007806202,Q2,False,True,False,False,True,False
MT0007812490,Q2,True,False,False,True,False,False
MT0007816041,Q4,False,False,True,True,False,False
MT0007818252,Q2,True,False,False,False,False,True
MT0007825188,Q2,False,True,False,False,True,False
MT0007828167,Q4,False,True,False,False,True,False
MT0007832902,Q2,False,True,False,False,True,False
MT0007833171,Q4,False,False,True,True,False,False
MT0007840454,Q1,False,False,True,False,True,False
MT0007859380,Q1,False,False,True,False,False,True
MT0007860263,Q3,False,True,False,False,True,False
MT0007866540,Q2,False,False,True,False,True,False
MT0007868583,Q1,True,False,False,False,True,False
MT0007871142,Q4,True,False,False,True,False,False
MT0007886392,Q1,False,False,True,False,False,True
MT0007899221,Q4,True,False,False,True,False,False
MT0007906518,Q2,False,True,False,False,True,False
MT0007912800,Q4,False,True,False,False,True,False
MT0007914044,Q3,True,False,False,False,True,False
MT0007924549,Q2,True,False,False,True,False,False
MT0007926918,Q2,False,False,True,False,False,True
MT0007934529,Q2,True,False,False,True,False,False
MT0007939281,Q2,False,True,False,False,True,False
MT0007941864,Q4,False,False,False,True,False,False
MT0007959122,Q2,True,False,False,False,True,False
MT0007961027,Q1,True,False,False,True,False,False
MT0007961100,Q2,False,True,False,True,False,False
MT0007978643,Q1,True,False,False,True,False,False
MT0007983016,Q4,False,False,True,False,False,True
MT0007991638,Q2,True,False,False,False,True,False
MT0007999856,Q2,True,False,False,True,False,False
MT0008007368,Q3,False,True,False,True,False,False
MT0008010047,Q3,False,True,False,True,False,False
MT0008018703,Q3,True,False,False,False,True,False
MT0008022729,Q2,False,True,False,False,True,False
MT0008029439,Q1,False,False,True,False,False,True
MT0008033398,Q3,False,True,False,True,False,False
MT0008045785,Q2,False,False,True,True,False,False
MT0008046899,Q1,False,False,True,False,False,True
MT0008068959,Q3,True,False,False,True,False,False
MT0008077089,Q3,False,True,False,True,False,False
MT0008077878,Q2,True,False,False,False,True,False
MT0008080519,Q3,False,True,False,False,False,True
MT0008084656,Q2,False,False,True,False,False,True
MT0008095407,Q1,False,False,True,True,False,False
MT0008105399,Q1,False,True,False,False,True,False
MT0008113039,Q1,False,True,False,False,True,False
MT0008120072,Q3,True,False,False,False,True,False
MT0008130158,Q2,True,False,False,True,False,False
MT0008131425,Q1,True,False,False,True,False,False
MT0008137868,Q2,False,True,False,False,True,False
MT0008138963,Q3,False,True,False,False,True,False
MT0008140480,Q3,True,False,False,True,False,False
MT0008144346,Q2,False,False,False,True,False,False
MT0008147388,Q2,False,False,True,False,False,True
MT0008148524,Q1,True,False,False,True,False,False
MT0008149831,Q2,True,False,False,True,False,False
MT0008154135,Q4,False,False,True,False,False,True
MT0008166411,Q3,True,False,False,True,False,False
MT0008166431,Q1,False,True,False,True,False,False
MT0008167476,Q4,False,False,False,True,False,False
MT0008170600,Q3,True,False,False,True,False,False
MT0008184180,Q2,False,True,False,True,False,False
MT0008208983,Q2,False,True,False,False,False,True
MT0008211502,Q1,True,False,False,False,False,True
MT0008222676,Q1,True,False,False,True,False,False
MT0008223344,Q3,True,False,False,True,False,False
MT0008236217,Q1,False,False,True,False,False,True
MT0008236389,Q2,False,True,False,False,True,False
MT0008237717,Q1,True,False,False,True,False,False
MT0008241153,Q3,False,True,False,False,True,False
MT0008241874,Q3,True,False,False,True,False,False
MT0008260235,Q2,False,True,False,False,False,True
MT0008267476,Q3,False,True,False,True,False,False
MT0008276763,Q1,False,True,False,False,True,False
MT0008276791,Q1,False,True,False,False,True,False
MT0008279825,Q3,False,False,True,False,False,True
MT0008296972,Q3,True,False,False,False,True,False
MT0008307409,Q4,False,True,False,False,True,False
MT0008307905,Q2,True,False,False,True,False,False
MT0008308461,Q1,True,False,False,True,False,False
MT0008313843,Q1,True,False,False,False,False,True
MT0008326282,Q1,False,False,False,False,True,False
MT0008327012,Q3,False,True,False,False,True,False
MT0008328152,Q4,True,False,False,True,False,False
MT0008328714,Q3,True,False,False,True,False,False
MT0008330365,Q1,True,False,False,False,True,False
MT0008340316,Q1,True,False,False,True,False,False
MT0008342962,Q4,False,False,False,True,False,False
MT0008345160,Q1,False,True,False,False,True,False
MT0008346862,Q2,False,False,False,True,False,False
MT0008347586,Q2,False,True,False,False,True,False
MT0008350331,Q2,False,False,True,False,False,True
MT0008352590,Q2,False,True,False,False,True,False
MT0008361425,Q2,False,False,True,False,True,False
MT0008363189,Q1,False,True,False,False,True,False
MT0008363839,Q1,False,True,False,False,True,False
MT0008368311,Q3,False,True,False,False,True,False
MT0008369750,Q1,False,False,False,True,False,False
MT0008371251,Q1,True,False,False,True,False,False
MT0008385501,Q2,False,False,True,False,False,True
MT0008386252,Q2,True,False,False,False,True,False
MT0008394478,Q1,True,False,False,False,False,True
MT0008397103,Q3,False,True,False,False,True,False
MT0008399774,Q3,True,False,False,True,False,False
MT0008401073,Q1,False,True,False,False,True,False
MT0008408635,Q4,False,False,True,False,False,True
MT0008421113,Q2,False,False,True,True,False,False
MT0008421900,Q4,True,False,False,False,True,False
MT0008425062,Q2,True,False,False,True,False,False
MT0008425616,Q2,True,False,False,False,False,True
MT0008428932,Q3,False,True,False,False,True,False
MT0008431795,Q1,False,False,True,True,False,False
MT0008449485,Q1,False,False,False,True,False,False
MT0008451831,Q2,False,False,True,True,False,False
MT0008455201,Q2,False,False,True,False,False,True
MT0008467210,Q4,True,False,False,True,False,False
MT0008468144,Q4,True,False,False,True,False,False
MT0008493270,Q3,False,False,True,False,False,True
MT0008497871,Q2,False,True,False,False,True,False
MT0008499614,Q2,False,False,True,True,False,False
MT0008503709,Q4,False,False,False,True,False,False
MT0008511909,Q2,False,False,True,False,False,True
MT0008512833,Q4,False,False,False,True,False,False
MT0008515901,Q3,False,True,False,False,True,False
MT0008530072,Q2,False,True,False,False,True,False
MT0008530652,Q4,False,False,True,True,False,False
MT0008537015,Q1,True,False,False,True,False,False
MT0008548050,Q4,False,True,False,False,True,False
MT0008554680,Q2,False,True,False,False,True,False
MT0008565530,Q2,True,False,False,False,False,True
MT0008570712,Q2,False,False,True,False,False,True
MT0008573252,Q2,True,False,False,True,False,False
MT0008575372,Q1,True,False,False,True,False,False
MT0008577171,Q4,True,False,False,True,False,False
MT0008578405,Q2,False,True,False,True,False,False
MT0008592019,Q4,True,False,False,True,False,False
MT0008596275,Q2,False,False,False,True,False,False
MT0008596505,Q4,True,False,False,True,False,False
MT0008596537,Q2,False,False,True,True,False,False
MT0008602863,Q2,True,False,False,False,False,True
MT0008604277,Q3,True,False,False,True,False,False
MT0008617674,Q1,True,False,False,True,False,False
MT0008632122,Q1,False,True,False,False,False,True
MT0008635124,Q2,False,False,True,False,True,False
MT0008636271,Q3,False,True,False,False,True,False
MT0008637830,Q1,True,False,False,True,False,False
MT0008640627,Q4,True,False,False,False,False,True
MT0008641724,Q2,True,False,False,False,False,True
MT0008644609,Q1,False,False,False,True,False,False
MT0008646690,Q4,False,False,False,False,False,True
MT0008649724,Q2,True,False,False,False,True,False
MT0008652185,Q2,True,False,False,False,True,False
MT0008665212,Q4,True,False,False,True,False,False
MT0008672387,Q1,False,True,False,True,False,False
MT0008673460,Q1,True,False,False,True,False,False
MT0008675527,Q1,False,False,True,False,True,False
MT0008684922,Q1,True,False,False,False,True,False
MT0008684978,Q1,False,True,False,True,False,False
MT0008686594,Q4,True,False,False,True,False,False
MT0008688962,Q2,False,False,False,True,False,False
MT0008690776,Q3,False,False,True,False,False,True
MT0008700460,Q3,False,False,True,True,False,False
MT0008704299,Q4,False,False,False,True,False,False
MT0008709705,Q3,True,False,False,True,False,False
MT0008716237,Q3,True,False,False,True,False,False
MT0008718991,Q3,True,False,False,True,False,False
MT0008722511,Q3,False,True,False,False,False,True
MT0008733057,Q2,False,False,True,False,True,False
MT0008734186,Q2,False,False,True,False,False,True
MT0008734289,Q2,False,False,True,False,False,True
MT0008740787,Q4,False,True,False,False,True,False
MT0008750426,Q4,False,True,False,False,True,False
MT0008753401,Q2,False,False,False,False,True,False
MT0008763007,Q3,False,False,True,True,False,False
MT0008776764,Q2,True,False,False,True,False,False
MT0008787199,Q1,True,False,False,True,False,False
MT0008790106,Q4,True,False,False,True,False,False
MT0008790360,Q2,True,False,False,False,True,False
MT0008791082,Q2,False,True,False,True,False,False
MT0008794071,Q4,True,False,False,True,False,False
MT0008797356,Q2,False,False,True,True,False,False
MT0008800327,Q2,False,False,True,True,False,False
MT0008806305,Q2,False,True,False,False,True,False
MT0008807220,Q2,True,False,False,False,True,False
MT0008813307,Q3,True,False,False,False,True,False
MT0008813309,Q1,False,False,True,False,False,True
MT0008819987,Q4,True,False,False,False,True,False
MT0008841966,Q3,False,False,True,True,False,False
MT0008863436,Q2,False,False,True,False,False,True
MT0008868862,Q3,True,False,False,False,True,False
MT0008869963,Q4,False,False,True,False,False,True
MT0008882630,Q2,False,False,True,False,False,True
MT0008883788,Q3,False,True,False,False,True,False
MT0008891523,Q1,False,False,True,False,False,True
MT0008899266,Q3,False,True,False,False,True,False
MT0008905908,Q3,False,True,False,False,True,False
MT0008947804,Q2,True,False,False,False,False,True
MT0008949592,Q1,False,False,True,False,True,False
MT0008953247,Q3,False,False,True,False,False,True
MT0008960612,Q3,False,True,False,False,True,False
MT0008963540,Q3,False,False,True,False,False,True
MT0008964909,Q4,False,False,False,True,False,False
MT0008966305,Q1,False,True,False,False,True,False
MT0008967700,Q4,False,False,False,False,True,False
MT0008969183,Q3,False,False,True,False,False,True
MT0008972801,Q1,False,False,True,False,False,True
MT0008979040,Q3,True,False,False,True,False,False
MT0008990300,Q1,False,False,True,True,False,False
MT0008999728,Q2,True,False,False,False,True,False
MT0008999898,Q3,False,False,True,False,False,True
MT0009000155,Q4,False,False,False,False,False,True
MT0009005900,Q1,False,False,True,False,False,True
MT0009008051,Q3,False,True,False,False,True,False
MT0009010830,Q1,False,False,True,False,False,True
MT0009016829,Q2,False,True,False,False,True,False
MT0009025287,Q2,False,True,False,False,True,False
MT0009025845,Q3,True,False,False,True,False,False
MT0009033072,Q4,False,True,False,True,False,False
MT0009041370,Q2,False,False,True,True,False,False
MT0009041848,Q1,False,True,False,False,True,False
MT0009043768,Q1,False,False,True,True,False,False
MT0009054976,Q4,True,False,False,False,True,False
MT0009075362,Q4,False,False,True,False,False,True
MT0009098212,Q1,True,False,False,True,False,False
MT0009112823,Q4,True,False,False,False,False,True
MT0009117202,Q2,False,False,True,False,False,True
MT0009123251,Q2,False,True,False,True,False,False
MT0009153900,Q1,False,False,True,False,False,True
MT0009161421,Q2,False,False,False,True,False,False
MT0009164591,Q3,False,False,True,False,False,True
MT0009164605,Q1,False,True,False,True,False,False
MT0009165729,Q2,True,False,False,False,True,False
MT0009169626,Q3,False,False,True,False,False,True
MT0009172291,Q2,True,False,False,True,False,False
MT0009174874,Q2,False,False,True,False,False,True
MT0009182700,Q3,True,False,False,True,False,False
MT0009185069,Q4,False,False,True,False,False,True
MT0009188643,Q1,False,False,True,False,False,True
MT0009196762,Q2,False,False,False,True,False,False
MT0009202768,Q1,True,False,False,True,False,False
MT0009206381,Q1,False,False,True,False,False,True
MT0009208842,Q1,False,True,False,False,True,False
MT0009213083,Q1,False,False,True,False,False,True
MT0009217411,Q2,False,False,True,False,False,True
MT0009220462,Q3,False,False,True,False,False,True
MT0009233872,Q1,False,False,True,False,False,True
MT0009239443,Q2,False,True,False,False,True,False
MT0009246394,Q4,False,True,False,False,True,False
MT0009253118,Q2,False,False,False,True,False,False
MT0009253379,Q1,True,False,False,True,False,False
MT0009263768,Q3,False,False,True,False,False,True
MT0009278329,Q1,False,True,False,False,True,False
MT0009289348,Q4,False,False,True,True,False,False
MT0009293226,Q2,False,False,False,False,True,False
MT0009295595,Q1,True,False,False,True,False,False
MT0009300582,Q3,False,False,True,False,False,True
MT0009306792,Q1,True,False,False,True,False,False
MT0009311775,Q2,False,False,True,False,False,True
MT0009312856,Q3,False,False,True,True,False,False
MT0009319587,Q2,False,False,True,True,False,False
MT0009320357,Q2,True,False,False,True,False,False
MT0009321428,Q3,True,False,False,True,False,False
MT0009346128,Q2,False,False,True,False,False,True
MT0009348908,Q2,False,False,True,False,False,True
MT0009351469,Q1,True,False,False,False,False,True
MT0009354859,Q4,True,False,False,False,True,False
MT0009360971,Q2,False,False,True,False,False,True
MT0009368615,Q3,False,False,True,False,False,True
MT0009375581,Q4,True,False,False,True,False,False
MT0009377947,Q4,False,True,False,True,False,False
MT0009378909,Q1,False,False,True,False,False,True
MT0009385684,Q3,False,True,False,False,True,False
MT0009389504,Q3,True,False,False,True,False,False
MT0009390091,Q1,False,True,False,False,True,False
MT0009400121,Q2,True,False,False,True,False,False
MT0009418269,Q2,False,True,False,False,True,False
MT0009421924,Q2,False,False,False,True,False,False
MT0009425259,Q2,True,False,False,True,False,False
MT0009430339,Q2,True,False,False,True,False,False
MT0009437817,Q3,True,False,False,True,False,False
MT0009464817,Q3,False,True,False,False,True,False
MT0009469599,Q3,False,True,False,False,True,False
MT0009485981,Q1,True,False,False,True,False,False
MT0009495280,Q3,False,False,True,False,False,True
MT0009495283,Q3,False,False,True,False,True,False
MT0009495284,Q3,False,False,True,False,False,True
MT0009495285,Q3,True,False,False,False,False,True
MT0009521580,Q3,False,False,True,False,False,True
MT0009533836,Q3,False,False,True,True,False,False
MT0009558355,Q1,True,False,False,True,False,False
MT0009577134,Q2,True,False,False,True,False,False
MT0009581924,Q1,True,False,False,True,False,False
MT0009601423,Q2,True,False,False,False,True,False
MT0009606151,Q3,False,False,True,True,False,False
MT0009614467,Q3,False,True,False,True,False,False
MT0009619048,Q3,False,False,True,False,False,True
MT0009619424,Q1,True,False,False,True,False,False
MT0009628869,Q3,False,False,True,False,True,False
MT0009631750,Q2,True,False,False,False,False,True
MT0009635389,Q2,False,True,False,False,True,False
MT0009635394,Q2,False,True,False,False,True,False
MT0009635397,Q2,False,True,False,False,True,False
MT0009693151,Q3,True,False,False,False,False,True
MT0009729892,Q1,True,False,False,True,False,False
MT0009740290,Q4,False,True,False,False,True,False
MT0009741521,Q4,False,False,True,False,False,True
MT0009741760,Q4,True,False,False,False,True,False
MT0009741773,Q4,False,False,False,True,False,False
MT0009741774,Q4,False,True,False,False,True,False
MT0009747294,Q1,False,False,False,True,False,False
MT0009769814,Q4,False,False,False,True,False,False
MT0009769816,Q4,True,False,False,False,True,False
MT0009781899,Q3,False,True,False,False,True,False
MT0009795009,Q4,False,True,False,False,True,False
MT0009800907,Q2,False,False,True,True,False,False
MT0009826820,Q4,True,False,False,True,False,False
MT0009844833,Q1,True,False,False,True,False,False
MT0009845069,Q4,False,False,False,True,False,False
MT0009845072,Q1,True,False,False,True,False,False
MT0009845270,Q1,True,False,False,False,True,False
MT0009845271,Q1,True,False,False,True,False,False
MT0009845272,Q1,False,False,False,True,False,False
MT0009845274,Q1,False,False,False,True,False,False
MT0009845275,Q1,True,False,False,True,False,False
MT0009845276,Q1,True,False,False,False,False,True
MT0009845278,Q1,False,False,False,True,False,False
MT0009868354,Q4,False,True,False,True,False,False
MT0009872131,Q2,False,False,True,False,False,True
MT0009897495,Q1,True,False,False,False,True,False
MT0009904717,Q1,False,False,True,False,False,True
MT0009908994,Q2,False,True,False,False,True,False
MT0009968194,Q1,False,True,False,False,True,False
MT0009976471,Q1,False,True,False,True,False,False
MT0009991160,Q4,False,True,False,False,True,False
MT0009996318,Q3,True,False,False,True,False,False
MT0009996319,Q3,True,False,False,True,False,False
MT0009996323,Q3,False,False,True,True,False,False
MT0010007878,Q3,True,False,False,False,False,True
MT0010007881,Q3,False,True,False,False,False,True
MT0010007882,Q3,False,True,False,False,True,False
MT0010049476,Q4,True,False,False,True,False,False
MT0010054305,Q3,True,False,False,True,False,False
MT0010065680,Q1,False,False,True,False,False,True
MT0010065686,Q1,False,True,False,False,True,False
MT0010076476,Q4,True,False,False,True,False,False
MT0010083757,Q4,False,False,True,True,False,False
MT0010085729,Q1,False,False,True,False,False,True
MT0010100277,Q2,False,False,True,False,False,True
MT0010100278,Q1,False,False,True,False,True,False
MT0010100279,Q1,False,False,True,False,False,True
MT0010100283,Q3,False,False,True,False,False,True
MT0010100285,Q1,True,False,False,False,False,True
MT0010100333,Q1,True,False,False,True,False,False
MT0010100428,Q4,False,True,False,False,True,False
MT0010100429,Q1,False,True,False,True,False,False
MT0010161903,Q2,True,False,False,False,False,True
MT0010169018,Q1,False,False,True,False,False,True
MT0010169019,Q1,True,False,False,True,False,False
MT0010203716,Q4,False,False,True,False,False,True
MT0010236541,Q1,False,True,False,False,False,True
MT0010237532,Q3,False,False,True,False,True,False
MT0010257371,Q3,True,False,False,False,False,True
MT0010261584,Q4,True,False,False,True,False,False
MT0010261588,Q1,False,False,True,False,False,True
MT0010278984,Q4,False,True,False,False,True,False
MT0010290775,Q4,False,False,True,False,False,True
MT0010290785,Q4,False,False,True,False,False,True
MT0010290788,Q4,False,False,True,False,False,True
MT0010290924,Q1,False,False,False,False,True,False
MT0010305995,Q4,False,False,True,False,False,True
MT0010310891,Q2,False,True,False,True,False,False
MT0010310894,Q2,False,False,True,False,False,True
MT0010310896,Q2,False,True,False,False,True,False
MT0010310897,Q2,False,False,True,False,False,True
MT0010310898,Q2,False,False,True,False,False,True
MT0010310899,Q2,False,False,True,False,False,True
MT0010344415,Q1,False,True,False,False,True,False
MT0010346228,Q1,False,True,False,False,True,False
MT0010363782,Q3,False,True,False,False,True,False
MT0010368848,Q1,False,False,True,False,False,True
MT0010369823,Q2,True,False,False,False,True,False
MT0010375510,Q3,False,False,True,False,False,True
MT0010379209,Q4,True,False,False,True,False,False
MT0010390464,Q2,False,False,False,False,True,False
MT0010392442,Q1,False,False,True,False,False,True
MT0010394619,Q1,False,True,False,False,True,False
MT0010405928,Q2,False,False,True,False,False,True
MT0010415730,Q2,True,False,False,True,False,False
MT0010437635,Q3,True,False,False,True,False,False
MT0010441634,Q1,False,False,False,True,False,False
MT0010444469,Q4,True,False,False,True,False,False
MT0010463505,Q2,True,False,False,False,True,False
MT0010465830,Q1,False,False,False,False,True,False
MT0010468178,Q3,False,True,False,False,True,False
MT0010474345,Q2,False,False,True,True,False,False
MT0010475525,Q2,False,False,False,True,False,False
MT0010477194,Q2,False,True,False,False,True,False
MT0010480965,Q2,False,False,True,False,False,True
MT0010481194,Q2,False,False,True,True,False,False
MT0010482550,Q1,True,False,False,True,False,False
MT0010484170,Q1,False,False,False,True,False,False
MT0010485559,Q2,True,False,False,False,False,True
MT0010485603,Q4,False,True,False,False,True,False
MT0010487366,Q2,True,False,False,True,False,False
MT0010487702,Q2,False,False,True,False,False,True
MT0010487769,Q1,False,False,True,True,False,False
MT0010487795,Q1,True,False,False,False,True,False
MT0010489498,Q1,True,False,False,False,False,True
MT0010490157,Q2,False,False,False,True,False,False
MT0010492983,Q1,True,False,False,True,False,False
MT0010498312,Q1,True,False,False,True,False,False
MT0010501618,Q1,False,True,False,True,False,False
MT0010502078,Q2,False,True,False,False,True,False
MT0010502743,Q4,True,False,False,True,False,False
MT0010506192,Q3,False,False,True,True,False,False
MT0010510852,Q1,True,False,False,True,False,False
MT0010512527,Q4,False,True,False,False,True,False
MT0010518490,Q1,False,False,False,False,True,False
MT0010524453,Q1,True,False,False,True,False,False
MT0010526041,Q2,False,False,True,False,False,True
MT0010534904,Q4,False,True,False,False,True,False
MT0010545132,Q4,False,True,False,False,True,False
MT0010548963,Q1,False,True,False,False,True,False
MT0010551970,Q4,False,False,True,False,False,True
MT0010552273,Q1,True,False,False,False,False,True
MT0010552303,Q1,False,False,True,True,False,False
MT0010552602,Q1,False,False,False,True,False,False
MT0010554620,Q2,False,False,True,False,False,True
MT0010574326,Q1,False,True,False,False,True,False
MT0010582452,Q4,False,True,False,False,True,False
MT0010585105,Q3,False,False,True,True,False,False
MT0010611876,Q1,False,False,True,False,False,True
MT0010612023,Q2,False,False,True,False,False,True
MT0010614368,Q4,False,False,False,True,False,False
MT0010615428,Q2,False,True,False,True,False,False
MT0010616215,Q2,False,False,True,False,False,True
MT0010617945,Q1,False,False,True,False,False,True
MT0010620026,Q2,True,False,False,False,True,False
MT0010623104,Q2,False,False,True,False,False,True
MT0010624346,Q2,False,True,False,False,True,False
MT0010630017,Q3,False,True,False,False,True,False
MT0010634279,Q4,False,False,True,False,True,False
MT0010638151,Q4,True,False,False,False,True,False
MT0010662602,Q4,True,False,False,False,False,True
MT0010665248,Q4,True,False,False,True,False,False
MT0010670378,Q4,False,True,False,False,True,False
MT0010674091,Q2,False,False,True,True,False,False
MT0010674530,Q3,False,False,True,False,False,True
MT0010674859,Q3,False,True,False,False,True,False
MT0010676114,Q1,True,False,False,False,False,True
MT0010681356,Q3,True,False,False,False,True,False
MT0010685188,Q3,False,False,True,True,False,False
MT0010687397,Q2,False,False,True,False,False,True
MT0010694663,Q1,False,False,False,True,False,False
MT0010694754,Q1,True,False,False,True,False,False
MT0010695865,Q3,True,False,False,False,True,False
MT0010701054,Q4,True,False,False,False,False,True
MT0010702898,Q4,False,True,False,False,True,False
MT0010705334,Q1,False,True,False,False,False,True
MT0010706869,Q1,True,False,False,True,False,False
MT0010707508,Q4,True,False,False,True,False,False
MT0010710874,Q3,False,True,False,False,True,False
MT0010712910,Q4,True,False,False,True,False,False
MT0010715611,Q2,False,True,False,False,True,False
MT0010723658,Q3,True,False,False,True,False,False
MT0010723756,Q4,False,True,False,False,True,False
MT0010724282,Q2,True,False,False,False,True,False
MT0010734696,Q4,False,False,False,True,False,False
MT0010736208,Q2,False,False,True,False,False,True
MT0010736281,Q2,True,False,False,True,False,False
MT0010739708,Q3,False,False,True,False,False,True
MT0010741252,Q4,True,False,False,True,False,False
MT0010741386,Q3,False,False,True,False,False,True
MT0010747096,Q3,True,False,False,True,False,False
MT0010751134,Q3,False,False,True,False,False,True
MT0010752894,Q3,False,False,True,False,False,True
MT0010753520,Q3,False,False,True,False,False,True
MT0010753736,Q1,True,False,False,True,False,False
MT0010754019,Q1,False,False,True,False,True,False
MT0010754290,Q1,False,True,False,False,True,False
MT0010755212,Q1,False,True,False,True,False,False
MT0010758927,Q4,False,False,True,True,False,False
MT0010765597,Q3,False,True,False,True,False,False
MT0010765607,Q4,False,True,False,False,False,True
MT0010773040,Q4,True,False,False,False,True,False
MT0010777106,Q1,False,True,False,False,True,False
MT0010778949,Q3,True,False,False,False,True,False
MT0010803094,Q3,False,True,False,True,False,False
MT0010803836,Q4,False,False,False,True,False,False
MT0010804974,Q3,True,False,False,True,False,False
MT0010810244,Q4,False,False,False,False,True,False
MT0010810859,Q4,False,False,False,True,False,False
MT0010815151,Q3,True,False,False,True,False,False
MT0010818060,Q4,False,False,False,False,True,False
MT0010823031,Q3,False,True,False,False,True,False
MT0010825992,Q2,False,False,False,True,False,False
MT0010835061,Q1,True,False,False,True,False,False
MT0010842738,Q4,False,False,False,True,False,False
MT0010849747,Q2,True,False,False,False,False,True
MT0010850805,Q3,True,False,False,True,False,False
MT0010851922,Q1,True,False,False,False,True,False
MT0010855214,Q4,False,False,True,False,False,True
MT0010855417,Q1,True,False,False,True,False,False
MT0010857270,Q2,True,False,False,False,False,True
MT0010862394,Q3,True,False,False,True,False,False
MT0010864096,Q2,True,False,False,True,False,False
MT0010883435,Q1,False,False,True,False,False,True
MT0010894865,Q2,True,False,False,True,False,False
MT0010897525,Q2,False,True,False,False,True,False
MT0010900969,Q1,True,False,False,False,True,False
MT0010902792,Q1,False,True,False,False,True,False
MT0010911637,Q4,False,False,False,True,False,False
MT0010922381,Q2,True,False,False,True,False,False
MT0010953323,Q3,True,False,False,False,False,True
MT0010956902,Q1,False,True,False,False,True,False
MT0010956907,Q4,True,False,False,True,False,False
MT0010965655,Q4,False,False,True,False,False,True
MT0010967419,Q4,True,False,False,False,True,False
MT0010978213,Q2,False,True,False,False,True,False
MT0010979481,Q4,False,False,True,False,False,True
MT0010980499,Q4,False,True,False,False,True,False
MT0010983830,Q2,False,False,True,True,False,False
MT0010984486,Q4,False,True,False,False,False,True
MT0010998105,Q4,False,False,False,True,False,False
MT0011032905,Q3,False,True,False,True,False,False
MT0011051663,Q4,False,False,False,True,False,False
MT0011066228,Q3,True,False,False,True,False,False
MT0011069243,Q3,True,False,False,False,True,False
MT0011079284,Q3,False,False,True,True,False,False
MT0011083648,Q2,True,False,False,True,False,False
MT0011095825,Q3,False,False,True,False,False,True
MT0011104152,Q1,True,False,False,True,False,False
MT0011145388,Q2,False,True,False,True,False,False
MT0011157091,Q4,False,False,False,False,True,False
MT0011158114,Q3,True,False,False,True,False,False
MT0011162069,Q3,False,True,False,False,True,False
MT0011173257,Q2,False,False,False,False,False,True
